nom,total,libres,occupation_pct,heure,jour_semaine,minute
Parc Relais Gare De Bruges ,57,51,10.53,14,1,21
Parc Relais Floirac Dravemont,52,52,0.0,14,1,21
Floirac Arena,962,943,1.98,14,1,21
Parc Relais Le Haillan Rostand,204,137,32.84,14,1,21
Parc Relais La Gardette Sud,151,108,28.48,14,1,21
Parc Relais Lauriers,149,63,57.72,14,1,21
Parc Relais Buttiniere,600,0,100.0,14,1,21
Aeroport P0 Confort,341,0,100.0,14,1,21
Aeroport Pr Express,108,0,100.0,14,1,21
Parc Relais Arlac,393,385,2.04,14,1,21
Parc Relais Quatre Chemins,396,215,45.71,14,1,21
Aeroport P4 Longue Duree,3427,0,100.0,14,1,21
Aeroport P2 Flexi,3377,0,100.0,14,1,21
Aeroport P1 Proxi,375,0,100.0,14,1,21
Pessac Centre,400,259,35.25,14,1,21
Parc Relais Bougnard,168,168,0.0,14,1,21
Parc Relais Unitec,218,6,97.25,14,1,21
Parc Relais Gare De Pessac Alouette,148,90,39.19,14,1,21
Parc Relais Arts Et Metiers,590,593,-0.51,14,1,21
Talence 7e Art,321,0,100.0,14,1,21
Parc Relais Cap Metiers,146,131,10.27,14,1,21
Ars - Belcier,225,192,14.67,14,1,21
Bordeaux Bastide,158,0,100.0,14,1,21
Parc Relais Les Pins,220,198,10.0,14,1,21
Parc Relais Villenave Pyrenees,399,159,60.15,14,1,21
Gare Blanquefort,151,0,100.0,14,1,21
Cite Mondiale,842,225,73.28,14,1,21
Gare Saint Jean,267,15,94.38,14,1,21
Porte De Bordeaux,344,92,73.26,14,1,21
Megarama,526,0,100.0,14,1,21
Allees De Chartres,415,26,93.73,14,1,21
Parc Relais Stalingrad,120,0,100.0,14,1,21
Parc Relais Galin,279,3,98.92,14,1,21
Bergonie,69,23,66.67,14,1,21
Beaujon,92,21,77.17,14,1,21
Paludate - Saint Jean,566,126,77.74,14,1,21
Parc Relais Les Aubiers,234,232,0.85,14,1,21
Croix De Seguey,51,0,100.0,14,1,21
Lhote,111,0,100.0,14,1,21
Alsace Lorraine,122,0,100.0,14,1,21
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,14,1,21
Les Bassins,274,143,47.81,14,1,21
Pey Berland - Saint Christoly,399,96,75.94,14,1,21
Bassins A Flots,250,135,46.0,14,1,21
Brienne,300,169,43.67,14,1,21
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,14,1,21
Merignac Centre,285,200,29.82,14,1,21
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,14,1,21
Amedee St Germain,639,250,60.88,14,1,21
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,14,1,21
Parking Brazza Yespark,444,0,100.0,14,1,21
Belvedere,400,348,13.0,14,1,21
Parc Relais Lycee Sud Medoc,117,0,100.0,14,1,21
Saint Jean Armagnac,496,0,100.0,14,1,21
Amplitude,396,143,63.89,14,1,21
Parc Relais Brandenburg,211,1,99.53,14,1,23
Bord'Eau Village,540,262,51.48,14,1,23
Clemenceau,379,218,42.48,14,1,23
Meunier - Saint Jean,323,112,65.33,14,1,23
Bonnac,163,0,100.0,14,1,23
Bastide Niel,248,0,100.0,14,1,23
P4 Belcier -  Gare Saint Jean,600,0,100.0,14,1,23
Grand Parc,341,103,69.79,14,1,23
Parc Relais Quarante Journaux,200,186,7.0,14,1,23
Gare Parempuyre,151,0,100.0,14,1,23
Parc Relais Cantinolle,620,528,14.84,14,1,23
Parc Relais De L'Hippodrome,250,59,76.4,14,1,23
Centre Commercant Ginko,930,826,11.18,14,1,23
Parc Relais La Gardette Nord,242,56,76.86,14,1,23
Parc Relais Gare De Begles,193,193,0.0,14,1,23
Begles Les Secheries,300,294,2.0,14,1,23
Parc Relais Gare De Blanquefort,206,4,98.06,14,1,23
Victor Hugo,634,254,59.94,14,1,23
Victoire,466,232,50.21,14,1,23
Tourny,950,201,78.84,14,1,23
Front Du Medoc,70,70,0.0,14,1,23
Centre Commercial Meriadeck,1230,742,39.67,14,1,23
Huit Mai 45,399,85,78.7,14,1,23
Gambetta,438,40,90.87,14,1,23
Capucins,270,0,100.0,14,1,23
Camille Jullian,338,195,42.31,14,1,23
Republique,361,96,73.41,14,1,23
Grands Hommes,415,163,60.72,14,1,23
Bourse - Jaures,1300,734,43.54,14,1,23
Salinieres,400,98,75.5,14,1,23
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,14,1,23
Leroy,137,0,100.0,14,1,23
Rue De Begles,63,0,100.0,14,1,23
P3 Belcier - Gare Saint Jean,767,0,100.0,14,1,23
Parc Relais Ravezies Le Bouscat,366,30,91.8,14,1,23
Liberation,137,32,76.64,14,1,23
Laharpe,80,6,92.5,14,1,23
Parc Relais Gare De Bruges ,57,51,10.53,14,1,23
Parc Relais Floirac Dravemont,52,52,0.0,14,1,23
Floirac Arena,962,943,1.98,14,1,23
Parc Relais Le Haillan Rostand,204,137,32.84,14,1,23
Parc Relais La Gardette Sud,151,108,28.48,14,1,23
Parc Relais Lauriers,149,63,57.72,14,1,23
Parc Relais Buttiniere,600,0,100.0,14,1,23
Aeroport P0 Confort,341,0,100.0,14,1,23
Aeroport Pr Express,108,0,100.0,14,1,23
Parc Relais Arlac,393,385,2.04,14,1,23
Parc Relais Quatre Chemins,396,215,45.71,14,1,23
Aeroport P4 Longue Duree,3427,0,100.0,14,1,23
Aeroport P2 Flexi,3377,0,100.0,14,1,23
Aeroport P1 Proxi,375,0,100.0,14,1,23
Pessac Centre,400,259,35.25,14,1,23
Parc Relais Bougnard,168,168,0.0,14,1,23
Parc Relais Unitec,218,6,97.25,14,1,23
Parc Relais Gare De Pessac Alouette,148,90,39.19,14,1,23
Parc Relais Arts Et Metiers,590,593,-0.51,14,1,23
Talence 7e Art,321,0,100.0,14,1,23
Parc Relais Cap Metiers,146,131,10.27,14,1,23
Ars - Belcier,225,192,14.67,14,1,23
Bordeaux Bastide,158,0,100.0,14,1,23
Parc Relais Les Pins,220,198,10.0,14,1,23
Parc Relais Villenave Pyrenees,399,159,60.15,14,1,23
Gare Blanquefort,151,0,100.0,14,1,23
Cite Mondiale,842,225,73.28,14,1,23
Gare Saint Jean,267,15,94.38,14,1,23
Porte De Bordeaux,344,92,73.26,14,1,23
Megarama,526,0,100.0,14,1,23
Allees De Chartres,415,26,93.73,14,1,23
Parc Relais Stalingrad,120,0,100.0,14,1,23
Parc Relais Galin,279,3,98.92,14,1,23
Bergonie,69,23,66.67,14,1,23
Beaujon,92,21,77.17,14,1,23
Paludate - Saint Jean,566,126,77.74,14,1,23
Parc Relais Les Aubiers,234,232,0.85,14,1,23
Croix De Seguey,51,0,100.0,14,1,23
Lhote,111,0,100.0,14,1,23
Alsace Lorraine,122,0,100.0,14,1,23
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,14,1,23
Les Bassins,274,143,47.81,14,1,23
Pey Berland - Saint Christoly,399,96,75.94,14,1,23
Bassins A Flots,250,135,46.0,14,1,23
Brienne,300,169,43.67,14,1,23
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,14,1,23
Merignac Centre,285,200,29.82,14,1,23
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,14,1,23
Amedee St Germain,639,250,60.88,14,1,23
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,14,1,23
Parking Brazza Yespark,444,0,100.0,14,1,23
Belvedere,400,348,13.0,14,1,23
Parc Relais Lycee Sud Medoc,117,0,100.0,14,1,23
Saint Jean Armagnac,496,0,100.0,14,1,23
Amplitude,396,143,63.89,14,1,23
Parc Relais Brandenburg,211,1,99.53,14,1,25
Bord'Eau Village,540,262,51.48,14,1,25
Clemenceau,379,218,42.48,14,1,25
Meunier - Saint Jean,323,112,65.33,14,1,25
Bonnac,163,0,100.0,14,1,25
Bastide Niel,248,0,100.0,14,1,25
P4 Belcier -  Gare Saint Jean,600,0,100.0,14,1,25
Grand Parc,341,106,68.91,14,1,25
Parc Relais Quarante Journaux,200,186,7.0,14,1,25
Gare Parempuyre,151,0,100.0,14,1,25
Parc Relais Cantinolle,620,527,15.0,14,1,25
Parc Relais De L'Hippodrome,250,59,76.4,14,1,25
Centre Commercant Ginko,930,828,10.97,14,1,25
Parc Relais La Gardette Nord,242,57,76.45,14,1,25
Parc Relais Gare De Begles,193,193,0.0,14,1,25
Begles Les Secheries,300,294,2.0,14,1,25
Parc Relais Gare De Blanquefort,206,2,99.03,14,1,25
Victor Hugo,634,253,60.09,14,1,25
Victoire,466,233,50.0,14,1,25
Tourny,950,197,79.26,14,1,25
Front Du Medoc,70,70,0.0,14,1,25
Centre Commercial Meriadeck,1230,738,40.0,14,1,25
Huit Mai 45,399,85,78.7,14,1,25
Gambetta,438,38,91.32,14,1,25
Capucins,270,0,100.0,14,1,25
Camille Jullian,338,195,42.31,14,1,25
Republique,361,98,72.85,14,1,25
Grands Hommes,415,161,61.2,14,1,25
Bourse - Jaures,1300,734,43.54,14,1,25
Salinieres,400,98,75.5,14,1,25
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,14,1,25
Leroy,137,0,100.0,14,1,25
Rue De Begles,63,0,100.0,14,1,25
P3 Belcier - Gare Saint Jean,767,0,100.0,14,1,25
Parc Relais Ravezies Le Bouscat,366,30,91.8,14,1,25
Liberation,137,32,76.64,14,1,25
Laharpe,80,6,92.5,14,1,25
Parc Relais Gare De Bruges ,57,51,10.53,14,1,25
Parc Relais Floirac Dravemont,52,52,0.0,14,1,25
Floirac Arena,962,943,1.98,14,1,25
Parc Relais Le Haillan Rostand,204,137,32.84,14,1,25
Parc Relais La Gardette Sud,151,108,28.48,14,1,25
Parc Relais Lauriers,149,64,57.05,14,1,25
Parc Relais Buttiniere,600,0,100.0,14,1,25
Aeroport P0 Confort,341,0,100.0,14,1,25
Aeroport Pr Express,108,0,100.0,14,1,25
Parc Relais Arlac,393,385,2.04,14,1,25
Parc Relais Quatre Chemins,396,214,45.96,14,1,25
Aeroport P4 Longue Duree,3427,0,100.0,14,1,25
Aeroport P2 Flexi,3377,0,100.0,14,1,25
Aeroport P1 Proxi,375,0,100.0,14,1,25
Pessac Centre,400,258,35.5,14,1,25
Parc Relais Bougnard,168,168,0.0,14,1,25
Parc Relais Unitec,218,6,97.25,14,1,25
Parc Relais Gare De Pessac Alouette,148,89,39.86,14,1,25
Parc Relais Arts Et Metiers,590,593,-0.51,14,1,25
Talence 7e Art,321,0,100.0,14,1,25
Parc Relais Cap Metiers,146,131,10.27,14,1,25
Ars - Belcier,225,192,14.67,14,1,25
Bordeaux Bastide,158,0,100.0,14,1,25
Parc Relais Les Pins,220,198,10.0,14,1,25
Parc Relais Villenave Pyrenees,399,159,60.15,14,1,25
Gare Blanquefort,151,0,100.0,14,1,25
Cite Mondiale,842,227,73.04,14,1,25
Gare Saint Jean,267,15,94.38,14,1,25
Porte De Bordeaux,344,92,73.26,14,1,25
Megarama,526,0,100.0,14,1,25
Allees De Chartres,415,24,94.22,14,1,25
Parc Relais Stalingrad,120,1,99.17,14,1,25
Parc Relais Galin,279,3,98.92,14,1,25
Bergonie,69,23,66.67,14,1,25
Beaujon,92,21,77.17,14,1,25
Paludate - Saint Jean,566,126,77.74,14,1,25
Parc Relais Les Aubiers,234,232,0.85,14,1,25
Croix De Seguey,51,0,100.0,14,1,25
Lhote,111,0,100.0,14,1,25
Alsace Lorraine,122,0,100.0,14,1,25
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,14,1,25
Les Bassins,274,143,47.81,14,1,25
Pey Berland - Saint Christoly,399,96,75.94,14,1,25
Bassins A Flots,250,138,44.8,14,1,25
Brienne,300,169,43.67,14,1,25
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,14,1,25
Merignac Centre,285,199,30.18,14,1,25
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,14,1,25
Amedee St Germain,639,250,60.88,14,1,25
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,14,1,25
Parking Brazza Yespark,444,0,100.0,14,1,25
Belvedere,400,348,13.0,14,1,25
Parc Relais Lycee Sud Medoc,117,0,100.0,14,1,25
Saint Jean Armagnac,496,0,100.0,14,1,25
Amplitude,396,144,63.64,14,1,25
Parc Relais Brandenburg,211,0,100.0,14,1,27
Bord'Eau Village,540,261,51.67,14,1,27
Clemenceau,379,219,42.22,14,1,27
Meunier - Saint Jean,323,113,65.02,14,1,27
Bonnac,163,0,100.0,14,1,27
Bastide Niel,248,0,100.0,14,1,27
P4 Belcier -  Gare Saint Jean,600,0,100.0,14,1,27
Grand Parc,341,106,68.91,14,1,27
Parc Relais Quarante Journaux,200,186,7.0,14,1,27
Gare Parempuyre,151,0,100.0,14,1,27
Parc Relais Cantinolle,620,527,15.0,14,1,27
Parc Relais De L'Hippodrome,250,57,77.2,14,1,27
Centre Commercant Ginko,930,826,11.18,14,1,27
Parc Relais La Gardette Nord,242,57,76.45,14,1,27
Parc Relais Gare De Begles,193,193,0.0,14,1,27
Begles Les Secheries,400,244,39.0,14,1,27
Parc Relais Gare De Blanquefort,206,2,99.03,14,1,27
Victor Hugo,634,252,60.25,14,1,27
Victoire,466,233,50.0,14,1,27
Tourny,950,197,79.26,14,1,27
Front Du Medoc,70,70,0.0,14,1,27
Centre Commercial Meriadeck,1230,740,39.84,14,1,27
Huit Mai 45,399,84,78.95,14,1,27
Gambetta,438,37,91.55,14,1,27
Capucins,270,0,100.0,14,1,27
Camille Jullian,338,195,42.31,14,1,27
Republique,361,98,72.85,14,1,27
Grands Hommes,415,159,61.69,14,1,27
Bourse - Jaures,1300,727,44.08,14,1,27
Salinieres,400,99,75.25,14,1,27
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,14,1,27
Leroy,137,0,100.0,14,1,27
Rue De Begles,63,0,100.0,14,1,27
P3 Belcier - Gare Saint Jean,767,0,100.0,14,1,27
Parc Relais Ravezies Le Bouscat,366,31,91.53,14,1,27
Liberation,137,28,79.56,14,1,27
Laharpe,80,7,91.25,14,1,27
Parc Relais Gare De Bruges ,57,51,10.53,14,1,27
Parc Relais Floirac Dravemont,52,52,0.0,14,1,27
Floirac Arena,962,943,1.98,14,1,27
Parc Relais Le Haillan Rostand,204,136,33.33,14,1,27
Parc Relais La Gardette Sud,151,108,28.48,14,1,27
Parc Relais Lauriers,149,64,57.05,14,1,27
Parc Relais Buttiniere,600,0,100.0,14,1,27
Aeroport P0 Confort,341,0,100.0,14,1,27
Aeroport Pr Express,108,0,100.0,14,1,27
Parc Relais Arlac,393,385,2.04,14,1,27
Parc Relais Quatre Chemins,396,214,45.96,14,1,27
Aeroport P4 Longue Duree,3427,0,100.0,14,1,27
Aeroport P2 Flexi,3377,0,100.0,14,1,27
Aeroport P1 Proxi,375,0,100.0,14,1,27
Pessac Centre,400,259,35.25,14,1,27
Parc Relais Bougnard,168,168,0.0,14,1,27
Parc Relais Unitec,218,6,97.25,14,1,27
Parc Relais Gare De Pessac Alouette,148,89,39.86,14,1,27
Parc Relais Arts Et Metiers,590,593,-0.51,14,1,27
Talence 7e Art,321,0,100.0,14,1,27
Parc Relais Cap Metiers,146,131,10.27,14,1,27
Ars - Belcier,225,192,14.67,14,1,27
Bordeaux Bastide,158,0,100.0,14,1,27
Parc Relais Les Pins,220,198,10.0,14,1,27
Parc Relais Villenave Pyrenees,399,159,60.15,14,1,27
Gare Blanquefort,151,0,100.0,14,1,27
Cite Mondiale,842,227,73.04,14,1,27
Gare Saint Jean,267,14,94.76,14,1,27
Porte De Bordeaux,344,92,73.26,14,1,27
Megarama,526,0,100.0,14,1,27
Allees De Chartres,415,23,94.46,14,1,27
Parc Relais Stalingrad,120,0,100.0,14,1,27
Parc Relais Galin,279,5,98.21,14,1,27
Bergonie,69,26,62.32,14,1,27
Beaujon,92,21,77.17,14,1,27
Paludate - Saint Jean,566,126,77.74,14,1,27
Parc Relais Les Aubiers,234,232,0.85,14,1,27
Croix De Seguey,51,0,100.0,14,1,27
Lhote,111,0,100.0,14,1,27
Alsace Lorraine,122,0,100.0,14,1,27
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,14,1,27
Les Bassins,274,143,47.81,14,1,27
Pey Berland - Saint Christoly,399,100,74.94,14,1,27
Bassins A Flots,250,138,44.8,14,1,27
Brienne,300,169,43.67,14,1,27
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,14,1,27
Merignac Centre,285,199,30.18,14,1,27
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,14,1,27
Amedee St Germain,639,248,61.19,14,1,27
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,14,1,27
Parking Brazza Yespark,444,0,100.0,14,1,27
Belvedere,400,348,13.0,14,1,27
Parc Relais Lycee Sud Medoc,117,0,100.0,14,1,27
Saint Jean Armagnac,496,0,100.0,14,1,27
Amplitude,396,143,63.89,14,1,27
Parc Relais Brandenburg,211,0,100.0,14,1,29
Bord'Eau Village,540,264,51.11,14,1,29
Clemenceau,379,222,41.42,14,1,29
Meunier - Saint Jean,323,112,65.33,14,1,29
Bonnac,163,0,100.0,14,1,29
Bastide Niel,248,0,100.0,14,1,29
P4 Belcier -  Gare Saint Jean,600,0,100.0,14,1,29
Grand Parc,341,104,69.5,14,1,29
Parc Relais Quarante Journaux,200,186,7.0,14,1,29
Gare Parempuyre,151,0,100.0,14,1,29
Parc Relais Cantinolle,620,527,15.0,14,1,29
Parc Relais De L'Hippodrome,250,57,77.2,14,1,29
Centre Commercant Ginko,930,823,11.51,14,1,29
Parc Relais La Gardette Nord,242,57,76.45,14,1,29
Parc Relais Gare De Begles,193,193,0.0,14,1,29
Begles Les Secheries,300,294,2.0,14,1,29
Parc Relais Gare De Blanquefort,206,2,99.03,14,1,29
Victor Hugo,634,250,60.57,14,1,29
Victoire,466,231,50.43,14,1,29
Tourny,950,197,79.26,14,1,29
Front Du Medoc,70,70,0.0,14,1,29
Centre Commercial Meriadeck,1230,738,40.0,14,1,29
Huit Mai 45,399,84,78.95,14,1,29
Gambetta,438,42,90.41,14,1,29
Capucins,270,0,100.0,14,1,29
Camille Jullian,338,195,42.31,14,1,29
Republique,361,97,73.13,14,1,29
Grands Hommes,415,159,61.69,14,1,29
Bourse - Jaures,1300,728,44.0,14,1,29
Salinieres,400,99,75.25,14,1,29
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,14,1,29
Leroy,137,0,100.0,14,1,29
Rue De Begles,63,0,100.0,14,1,29
P3 Belcier - Gare Saint Jean,767,0,100.0,14,1,29
Parc Relais Ravezies Le Bouscat,366,30,91.8,14,1,29
Liberation,137,29,78.83,14,1,29
Laharpe,80,7,91.25,14,1,29
Parc Relais Gare De Bruges ,57,51,10.53,14,1,29
Parc Relais Floirac Dravemont,52,52,0.0,14,1,29
Floirac Arena,962,943,1.98,14,1,29
Parc Relais Le Haillan Rostand,204,136,33.33,14,1,29
Parc Relais La Gardette Sud,151,108,28.48,14,1,29
Parc Relais Lauriers,149,63,57.72,14,1,29
Parc Relais Buttiniere,600,0,100.0,14,1,29
Aeroport P0 Confort,341,0,100.0,14,1,29
Aeroport Pr Express,108,0,100.0,14,1,29
Parc Relais Arlac,393,385,2.04,14,1,29
Parc Relais Quatre Chemins,396,215,45.71,14,1,29
Aeroport P4 Longue Duree,3427,0,100.0,14,1,29
Aeroport P2 Flexi,3377,0,100.0,14,1,29
Aeroport P1 Proxi,375,0,100.0,14,1,29
Pessac Centre,400,256,36.0,14,1,29
Parc Relais Bougnard,168,168,0.0,14,1,29
Parc Relais Unitec,218,5,97.71,14,1,29
Parc Relais Gare De Pessac Alouette,148,89,39.86,14,1,29
Parc Relais Arts Et Metiers,590,593,-0.51,14,1,29
Talence 7e Art,321,0,100.0,14,1,29
Parc Relais Cap Metiers,146,131,10.27,14,1,29
Ars - Belcier,225,192,14.67,14,1,29
Bordeaux Bastide,158,0,100.0,14,1,29
Parc Relais Les Pins,220,198,10.0,14,1,29
Parc Relais Villenave Pyrenees,399,159,60.15,14,1,29
Gare Blanquefort,151,0,100.0,14,1,29
Cite Mondiale,842,229,72.8,14,1,29
Gare Saint Jean,267,14,94.76,14,1,29
Porte De Bordeaux,344,93,72.97,14,1,29
Megarama,526,0,100.0,14,1,29
Allees De Chartres,415,24,94.22,14,1,29
Parc Relais Stalingrad,120,0,100.0,14,1,29
Parc Relais Galin,279,5,98.21,14,1,29
Bergonie,69,27,60.87,14,1,29
Beaujon,92,21,77.17,14,1,29
Paludate - Saint Jean,566,125,77.92,14,1,29
Parc Relais Les Aubiers,234,232,0.85,14,1,29
Croix De Seguey,51,0,100.0,14,1,29
Lhote,111,0,100.0,14,1,29
Alsace Lorraine,122,0,100.0,14,1,29
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,14,1,29
Les Bassins,274,144,47.45,14,1,29
Pey Berland - Saint Christoly,399,101,74.69,14,1,29
Bassins A Flots,250,137,45.2,14,1,29
Brienne,300,169,43.67,14,1,29
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,14,1,29
Merignac Centre,285,198,30.53,14,1,29
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,14,1,29
Amedee St Germain,639,250,60.88,14,1,29
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,14,1,29
Parking Brazza Yespark,444,0,100.0,14,1,29
Belvedere,400,348,13.0,14,1,29
Parc Relais Lycee Sud Medoc,117,0,100.0,14,1,29
Saint Jean Armagnac,496,0,100.0,14,1,29
Amplitude,396,142,64.14,14,1,29
Parc Relais Brandenburg,211,0,100.0,14,1,36
Bord'Eau Village,540,263,51.3,14,1,36
Clemenceau,379,224,40.9,14,1,36
Meunier - Saint Jean,323,113,65.02,14,1,36
Bonnac,163,0,100.0,14,1,36
Bastide Niel,248,0,100.0,14,1,36
P4 Belcier -  Gare Saint Jean,600,0,100.0,14,1,36
Grand Parc,341,103,69.79,14,1,36
Parc Relais Quarante Journaux,200,186,7.0,14,1,36
Gare Parempuyre,151,0,100.0,14,1,36
Parc Relais Cantinolle,620,527,15.0,14,1,36
Parc Relais De L'Hippodrome,250,57,77.2,14,1,36
Centre Commercant Ginko,930,818,12.04,14,1,36
Parc Relais La Gardette Nord,242,57,76.45,14,1,36
Parc Relais Gare De Begles,193,193,0.0,14,1,36
Begles Les Secheries,300,294,2.0,14,1,36
Parc Relais Gare De Blanquefort,206,2,99.03,14,1,36
Victor Hugo,634,248,60.88,14,1,36
Victoire,466,230,50.64,14,1,36
Tourny,950,189,80.11,14,1,36
Front Du Medoc,70,70,0.0,14,1,36
Centre Commercial Meriadeck,1230,737,40.08,14,1,36
Huit Mai 45,399,84,78.95,14,1,36
Gambetta,438,42,90.41,14,1,36
Capucins,270,0,100.0,14,1,36
Camille Jullian,338,195,42.31,14,1,36
Republique,361,94,73.96,14,1,36
Grands Hommes,415,159,61.69,14,1,36
Bourse - Jaures,1300,725,44.23,14,1,36
Salinieres,400,102,74.5,14,1,36
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,14,1,36
Leroy,137,0,100.0,14,1,36
Rue De Begles,63,0,100.0,14,1,36
P3 Belcier - Gare Saint Jean,767,0,100.0,14,1,36
Parc Relais Ravezies Le Bouscat,366,30,91.8,14,1,36
Liberation,137,29,78.83,14,1,36
Laharpe,80,7,91.25,14,1,36
Parc Relais Gare De Bruges ,57,51,10.53,14,1,36
Parc Relais Floirac Dravemont,52,52,0.0,14,1,36
Floirac Arena,962,942,2.08,14,1,36
Parc Relais Le Haillan Rostand,204,134,34.31,14,1,36
Parc Relais La Gardette Sud,151,108,28.48,14,1,36
Parc Relais Lauriers,149,63,57.72,14,1,36
Parc Relais Buttiniere,600,2,99.67,14,1,36
Aeroport P0 Confort,341,0,100.0,14,1,36
Aeroport Pr Express,108,0,100.0,14,1,36
Parc Relais Arlac,393,385,2.04,14,1,36
Parc Relais Quatre Chemins,396,214,45.96,14,1,36
Aeroport P4 Longue Duree,3427,0,100.0,14,1,36
Aeroport P2 Flexi,3377,0,100.0,14,1,36
Aeroport P1 Proxi,375,0,100.0,14,1,36
Pessac Centre,400,255,36.25,14,1,36
Parc Relais Bougnard,168,168,0.0,14,1,36
Parc Relais Unitec,218,4,98.17,14,1,36
Parc Relais Gare De Pessac Alouette,148,88,40.54,14,1,36
Parc Relais Arts Et Metiers,590,593,-0.51,14,1,36
Talence 7e Art,321,0,100.0,14,1,36
Parc Relais Cap Metiers,146,132,9.59,14,1,36
Ars - Belcier,225,192,14.67,14,1,36
Bordeaux Bastide,158,0,100.0,14,1,36
Parc Relais Les Pins,220,198,10.0,14,1,36
Parc Relais Villenave Pyrenees,399,159,60.15,14,1,36
Gare Blanquefort,151,0,100.0,14,1,36
Cite Mondiale,842,230,72.68,14,1,36
Gare Saint Jean,267,13,95.13,14,1,36
Porte De Bordeaux,344,95,72.38,14,1,36
Megarama,526,0,100.0,14,1,36
Allees De Chartres,415,22,94.7,14,1,36
Parc Relais Stalingrad,120,1,99.17,14,1,36
Parc Relais Galin,279,4,98.57,14,1,36
Bergonie,69,25,63.77,14,1,36
Beaujon,92,20,78.26,14,1,36
Paludate - Saint Jean,566,124,78.09,14,1,36
Parc Relais Les Aubiers,234,232,0.85,14,1,36
Croix De Seguey,51,0,100.0,14,1,36
Lhote,111,0,100.0,14,1,36
Alsace Lorraine,122,0,100.0,14,1,36
Gare Saint Jean Arret Minute P2 Sud,105,75,28.57,14,1,36
Les Bassins,274,144,47.45,14,1,36
Pey Berland - Saint Christoly,399,103,74.19,14,1,36
Bassins A Flots,250,134,46.4,14,1,36
Brienne,300,169,43.67,14,1,36
Gare Saint Jean Arret Minute P1 Nord,46,46,0.0,14,1,36
Merignac Centre,285,197,30.88,14,1,36
P3 Belcier Arret Minute - Gare Saint Jean,103,0,100.0,14,1,36
Amedee St Germain,639,250,60.88,14,1,36
"Parc Relais Caroline Aigle, Merignac",103,103,0.0,14,1,36
Parking Brazza Yespark,444,0,100.0,14,1,36
Belvedere,400,348,13.0,14,1,36
Parc Relais Lycee Sud Medoc,117,0,100.0,14,1,36
Saint Jean Armagnac,496,0,100.0,14,1,36
Amplitude,396,142,64.14,14,1,36
Parc Relais Brandenburg,211,0,100.0,14,1,38
Bord'Eau Village,540,261,51.67,14,1,38
Clemenceau,379,226,40.37,14,1,38
Meunier - Saint Jean,323,113,65.02,14,1,38
Bonnac,163,0,100.0,14,1,38
Bastide Niel,248,0,100.0,14,1,38
P4 Belcier -  Gare Saint Jean,600,0,100.0,14,1,38
Grand Parc,341,105,69.21,14,1,38
Parc Relais Quarante Journaux,200,186,7.0,14,1,38
Gare Parempuyre,151,0,100.0,14,1,38
Parc Relais Cantinolle,620,527,15.0,14,1,38
Parc Relais De L'Hippodrome,250,57,77.2,14,1,38
Centre Commercant Ginko,930,818,12.04,14,1,38
Parc Relais La Gardette Nord,242,57,76.45,14,1,38
Parc Relais Gare De Begles,193,193,0.0,14,1,38
Begles Les Secheries,400,242,39.5,14,1,38
Parc Relais Gare De Blanquefort,206,5,97.57,14,1,38
Victor Hugo,634,247,61.04,14,1,38
Victoire,466,228,51.07,14,1,38
Tourny,950,186,80.42,14,1,38
Front Du Medoc,70,70,0.0,14,1,38
Centre Commercial Meriadeck,1230,737,40.08,14,1,38
Huit Mai 45,399,84,78.95,14,1,38
Gambetta,438,42,90.41,14,1,38
Capucins,270,0,100.0,14,1,38
Camille Jullian,338,194,42.6,14,1,38
Republique,361,97,73.13,14,1,38
Grands Hommes,415,157,62.17,14,1,38
Bourse - Jaures,1300,728,44.0,14,1,38
Salinieres,400,103,74.25,14,1,38
Chu Groupe Hospitalier Pellegrin,2376,0,100.0,14,1,38
Leroy,137,0,100.0,14,1,38
Rue De Begles,63,0,100.0,14,1,38
P3 Belcier - Gare Saint Jean,767,0,100.0,14,1,38
